tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err,int_label
00389371332-01,389371332,1,s0001-s0039,2021-08-31,3.90741,2.55279e-06,1494.09,0.00033393699999999997,2458494.09,0.00033393699999999997,0.0227355,0.00157169,3.8946199999999997,0.25558000000000003,87.09999999999998,0.145118,0.19703800000000002,0.008275869999999998,7.7899199999999995,0.024962400000000003,0.18391,0.0716368,613.8630000000003,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6592773000000001,0.08295275,0.04867539,-0.03062865,64,mandel-agol_geometric_transit_model,True,13.48299,56849.09,68200.38,13.86605,73.60552,101.0759,12760,11853.69,1.58877,0.815192,0.0414147,0.00343353,679.51,45.5387,50.3853,46.463,1,0000000100000000000000000001110110110111,3917.0,157.0,4.61771,0.011568700000000001,0.0,0.0,0.6401100000000001,0.0189905,2.362954,0.0942147,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,3.907302379608149,-1.0,1494.1188652088904,-1.0,2458494.1188652087,-1.0,10.305101777119,-1.0,4.11830085498607,-1.0,599.565129105195,-1.0,True,179983.0,88029.0,1.732791,93.74228000000001,-0.944136,0.5666023,2.33248,-2.195997,1.93367,0.879143,5.137795,11.5116,0.008004256999999999,0.0,0.0,35.04268,30.24346,2556.145,560.6959,1.125621,3.342925,5.6547836139567496e-33,7.004778,0.33246129999999996,0.9391248,230,6.937647999999999,3.230147,13.25523,6.522287,12.57392,9.321344000000002,18.27032,10.31184,13.45496,5.124286,12.9152,8.205275999999998,18.65042,8.634945999999998,0
00391903064-01,391903064,1,s0001-s0039,2021-08-31,4.6658,2.55279e-06,1326.49,0.00033393699999999997,2458326.49,0.00033393699999999997,0.0239322,0.00157169,10.5868,0.25558000000000003,87.3746,0.145118,0.484932,0.008275869999999998,3.04317,0.024962400000000003,0.09255830000000001,0.0716368,641.788,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6051031,-0.21370789999999998,0.5934600999999999,-0.3062057,115,mandel-agol_geometric_transit_model,True,37.60302,41628.02,50703.1,24.98885,160.9772,113.0139,9838,9075.209,2.66676,0.815192,0.054675699999999994,0.00343353,1072.8,45.5387,313.043,46.463,2,0111101111111100000000000001111111111111,5627.0,125.639,4.4202699999999995,0.0782587,0.0,0.0,1.0207,0.051650800000000004,0.9405279000000001,0.1760365,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,4.66582870483398,-1.0,1326.4909109574198,-1.0,2458326.4909109576,-1.0,3.0767531497349294,-1.0,0.268186809922627,-1.0,503.222038066676,-1.0,True,536790.0,83736.0,2.148479,65.4154,-0.027493,0.6127589,4.93931,-2.895734,-0.35419,2.24859,40.20113,36.18234,1.717482,0.0,462.1474,15.12788,6.516911,3271.1890000000003,345.0147,2.16788,6.3270029999999995,9.148693422912116e-57,14.76486,-2.800455,2.462056,228,13.1777,4.018807,-0.6614183000000001,4.055748,0.7908148,2.892009,1.030952,3.98279,-0.879648,3.994688,1.3447360000000002,2.898239,1.60689,3.803825,0
00391903064-02,391903064,2,s0001-s0039,2021-08-31,8.817629999999998,2.55279e-06,1333.72,0.00033393699999999997,2458333.72,0.00033393699999999997,0.0251497,0.00157169,19.7015,0.25558000000000003,89.7694,0.145118,0.0792948,0.008275869999999998,3.49621,0.024962400000000003,0.08637310000000001,0.0716368,744.058,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6051031,-0.21370789999999998,0.5934600999999999,-0.3062057,58,mandel-agol_geometric_transit_model,True,29.7153,24541.71,29333.04,18.60879,85.85200999999999,50.79043,6037,5115.255999999999,2.80242,0.815192,0.0835754,0.00343353,867.7179999999997,45.5387,133.97899999999998,46.463,2,0111101111111100000000000001111111111111,5627.0,125.639,4.4202699999999995,0.0782587,0.0,0.0,1.0207,0.051650800000000004,0.9405279000000001,0.1760365,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,8.81771770811926,-1.0,1333.7161542088002,-1.0,2458333.716154209,-1.0,3.6236112742850604,-1.0,0.335524556315782,-1.0,534.15966447368,-1.0,True,555266.0,47480.0,2.281786,103.835,-0.054815,0.6074204000000001,2.49887,-2.42389,-0.5278,-0.444467,60.082440000000005,27.536659999999998,1.5808870000000002,462.1474,0.0,50.80542,24.28034,3581.761,420.7647,2.051266,6.430172,5.1165889431449e-29,16.36345,-3.6601169999999996,2.805923,120,13.529110000000001,4.592119,-1.0042659999999999,2.781786,0.30580209999999997,2.827424,1.049793,2.8316529999999998,-1.2556200000000002,2.820875,0.9552684000000001,2.848479,1.577695,2.885094,0
00391904697-01,391904697,1,s0001-s0039,2021-08-31,47.0194,2.55279e-06,1352.14,0.00033393699999999997,2458352.14,0.00033393699999999997,0.0325815,0.00157169,64.3404,0.25558000000000003,89.8648,0.145118,0.151858,0.008275869999999998,5.7023,0.024962400000000003,0.184056,0.0716368,1272.07,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.7221975,-0.5769217,1.0381690000000001,-0.4544795,15,mandel-agol_geometric_transit_model,True,18.43755,9907.011999999999,12070.11,16.392979999999998,36.945879999999995,18.04169,2678,2357.8360000000002,3.12253,0.815192,0.246288,0.00343353,437.3,45.5387,8.64246,46.463,1,0111111111111100000000000001111111111101,5249.18,104.65299999999999,4.50544,0.0781513,0.257849,0.04705,0.877877,0.044010099999999996,1.330474,0.2485362,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,47.0194244384766,-1.0,1352.13341497759,-1.0,2458352.1334149777,-1.0,6.03187811596602,-1.0,0.6475610980372221,-1.0,1273.05548712619,-1.0,True,392652.0,20991.0,3.261935,262.137,0.0198117,0.6068323,3.0503400000000003,-3.110407,-6.47363,13.6778,5.835982,16.9913,0.5131220000000001,0.0,0.0,897.1701,473.0316,3700.3109999999997,479.6515,1.894525,6.799017999999999,2.394500239496999e-69,6.846941999999999,-0.05408718,0.9705667,23,10.91656,2.3748139999999998,-1.613534,4.04038,-2.559991,3.4254019999999996,3.026061,3.4578889999999998,-2.086104,4.164448999999999,-0.1250533,3.2775239999999997,2.089849,4.148745,0
00391949880-01,391949880,1,s0001-s0039,2021-08-31,4.9404699999999995,2.55279e-06,1328.13,0.00033393699999999997,2458328.13,0.00033393699999999997,0.019958,0.00157169,15.1208,0.25558000000000003,88.05679999999998,0.145118,0.5127229999999999,0.008275869999999998,2.2033400000000003,0.024962400000000003,0.0581564,0.0716368,438.526,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.5013052,0.19177220000000006,0.02397735,-0.07677156,44,mandel-agol_geometric_transit_model,True,30.60512,11594.89,13832.51,25.60765,99.64144,44.72974,2443,2295.889,2.45719,0.815192,0.059162599999999996,0.00343353,1167.29,45.5387,438.77099999999996,46.463,1,0100000010011100000000000001100100000011,6059.0,125.568,4.3867,0.08096289999999999,0.0,0.0,1.1277700000000002,0.0495226,0.7879151,0.15090610000000002,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,4.94045114517212,-1.0,1328.1330098927801,-1.0,2458328.1330098934,-1.0,2.287068024061889,-1.0,0.233703940567693,-1.0,397.9765883853751,-1.0,True,168702.0,20622.0,2.2222939999999998,36.58193,0.00718748,0.5485329999999999,2.74905,-2.518996,3.47515,1.78748,26.445729999999998,26.614990000000002,0.8901287,0.0,0.0,11.66698,6.401414,3335.488,450.3035,1.666347,4.791705,5.011455129205478e-139,7.565125999999999,0.02109833,1.0606959999999999,215,18.16786,3.0811450000000002,2.1745259999999997,2.937468,2.849344,3.843631,3.5843160000000003,3.66818,2.399701,2.987491,2.933272,4.005859,3.789809,3.7495879999999997,0
00394287035-01,394287035,1,s0001-s0039,2021-08-31,17.1019,2.55279e-06,2048.77,0.00033393699999999997,2459048.77,0.00033393699999999997,0.0978005,0.00157169,39.6298,0.25558000000000003,89.4992,0.145118,0.346368,0.008275869999999998,3.4348300000000003,0.024962400000000003,0.344066,0.0716368,11073.5,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6473559,-0.3764221,0.8134236,-0.38749859999999997,3,mandel-agol_geometric_transit_model,True,57.90326999999999,1213.438,1466.8210000000001,55.96088,295.365,0.42368,269,303.8302,9.95865,0.815192,0.127326,0.00343353,647.6669999999999,45.5387,41.5841,46.463,1,0000000000000000000000000001100000000001,5423.0,128.634,4.47168,0.0837919,0.0,0.0,0.932732,0.0494849,1.158572,0.2318296,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,17.1020126342773,-1.0,2048.77212288314,-1.0,2459048.7721228832,-1.0,3.40656050237374,-1.0,0.4352757473690879,-1.0,10614.0938272671,-1.0,True,50610.0,2236.0,4.40912,718.8819,-0.0027753,0.6814393,4.43175,-2.925312,-2.03474,8.921439999999997,32.57351,54.28491999999999,0.05480539,0.0,0.0,64.6496,17.65754,2839.446,182.0971,3.6046709999999997,11.9108,0.0,7.353136999999999,-0.30275100000000005,1.0760100000000001,20,34.935959999999994,3.666097,2.461537,2.600048,2.511417,2.5389779999999997,3.516586,2.569082,0.2720247,2.565604,0.04935452,2.5066189999999997,0.27646570000000004,2.563745,0
00394346745-01,394346745,1,s0001-s0039,2021-08-31,3.40248,2.55279e-06,2038.95,0.00033393699999999997,2459038.95,0.00033393699999999997,0.111643,0.00157169,8.43561,0.25558000000000003,87.8353,0.145118,0.318637,0.008275869999999998,3.2927699999999995,0.024962400000000003,0.365806,0.0716368,14123.8,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.4823428,0.26744429999999997,-0.08592189,-0.03033602,22,mandel-agol_geometric_transit_model,True,85.13608,8397.968,9946.889000000001,82.59104,630.0216,338.58730000000014,1742,1914.217,14.7451,0.815192,0.0465438,0.00343353,1380.84,45.5387,859.212,46.463,1,0000000000000000000000000001100000000001,6138.0,126.346,4.3371,0.0799783,0.0,0.0,1.2098,0.0525704,0.6552187,0.1239766,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,3.4024600982666002,-1.0,2038.95560675296,-1.0,2459038.955606753,-1.0,3.3067718830270802,-1.0,0.4824222994675461,-1.0,14187.2845557064,-1.0,True,51314.0,14646.0,0.9530460999999999,161.8566,-0.34833200000000003,0.6681359,1.4714399999999999,-2.291893,1.29827,2.39966,16.55245,55.69774,2.648571,0.0,0.0,0.8872217999999998,0.9105269,2072.0170000000003,529.3012,-0.1238604,1.299564,0.0,6.517906,-0.3414986,0.9659290999999999,104,49.225120000000004,9.232799,-0.07921694,2.5001919999999997,-0.3321329,2.508612,0.3414493,2.5081599999999997,-0.2820942,2.535873,-0.24213360000000006,2.566968,0.37176040000000005,2.5491099999999998,0
00394357918-01,394357918,1,s0001-s0039,2021-08-31,4.9019900000000005,2.55279e-06,1326.79,0.00033393699999999997,2458326.79,0.00033393699999999997,0.0972052,0.00157169,29.0057,0.25558000000000003,89.22929999999998,0.145118,0.390166,0.008275869999999998,1.32438,0.024962400000000003,0.136522,0.0716368,10775.0,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6549028,0.33912509999999996,-0.3110933,0.07889018,14,mandel-agol_geometric_transit_model,True,12.684330000000001,2381.969,2963.4390000000003,11.370330000000001,24.27459,18.609479999999998,617,487.4546,2.5554099999999997,0.815192,0.033638699999999994,0.00343353,382.4,45.5387,5.05348,46.463,1,0100000000000000000000000000100000000001,3239.0,157.0,4.99897,0.0149334,0.0,0.0,0.24080700000000002,0.007411949999999999,15.11126,0.6973716999999999,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,4.90203094482422,-1.0,1326.78656966595,-1.0,2458326.786569666,-1.0,1.33503161132305,-1.0,0.23553025392917498,-1.0,9930.775020770641,-1.0,True,51918.0,5283.0,3.8038190000000003,3103.3990000000003,-0.0451555,0.7707149,3.94347,-2.843976,-1.1416899999999999,-0.479189,4.708730999999999,11.15841,5.202566,0.0,0.0,295.849,119.6123,2452.029,274.2174,2.465039,7.529787,4.7861683301798684e-30,6.95482,-0.125816,0.996165,217,5.306609,2.310086,-2.460281,2.539183,-4.135534,3.651233,4.812029,3.395877,2.4315439999999997,2.552768,-4.903816,3.4978910000000005,5.473555999999999,3.332672,0
00394509844-01,394509844,1,s0001-s0039,2021-08-31,6.892110000000001,2.55279e-06,2336.79,0.00033393699999999997,2459336.79,0.00033393699999999997,0.07679730000000001,0.00157169,7.34815,0.25558000000000003,84.1958,0.145118,0.7431179999999998,0.008275869999999998,5.62321,0.024962400000000003,0.8370769999999998,0.0716368,5971.69,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.5384755,0.04352703,0.24055010000000002,-0.1663127,8,mandel-agol_geometric_transit_model,True,84.95359,5166.659000000001,6226.3730000000005,75.66411999999998,531.7852,8.95002,1199,1332.599,11.8154,0.815192,0.07230699999999997,0.00343353,1140.59,45.5387,399.978,46.463,1,0000000000000000000000000000000000000011,5855.0,129.48,4.165369999999999,0.0825925,0.0,0.0,1.40929,0.0672161,0.37876459999999995,0.07426282,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,6.89166355133057,-1.0,2336.7963385579396,-1.0,2459336.7963385577,-1.0,5.52877278823936,-1.0,0.9208082077362829,-1.0,5699.66592463943,-1.0,True,39965.0,9594.0,0.7007696,96.03902,-0.010429700000000002,0.5861523,3.28686,-2.243171,-0.55002,0.8305319999999999,26.016189999999998,65.16291,1.0103010000000001,0.0,0.0,1.978728,2.7723009999999997,2091.538,730.8586,0.353038,1.298681,0.0,7.0793539999999995,0.1223331,0.9826838,8,55.13163,9.578543,2.072076,2.511886,5.219358000000001,2.5011200000000002,5.615621,2.5025880000000003,2.892254,2.500034,6.569899,2.782566,7.17835,2.738682,0
00394561119-01,394561119,1,s0001-s0039,2021-08-31,4.07822,2.55279e-06,2336.07,0.00033393699999999997,2459336.07,0.00033393699999999997,0.07255459999999997,0.00157169,6.93082,0.25558000000000003,89.80079999999998,0.145118,0.0240918,0.008275869999999998,4.839580000000001,0.024962400000000003,0.32969699999999996,0.0716368,6003.2,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.4243705,0.5375489,-0.5153338,0.160721,13,mandel-agol_geometric_transit_model,True,143.6209,7366.457999999998,8833.59,126.3913,1414.977,993.3694,1692,2831.545,13.8484,0.815192,0.054967999999999996,0.00343353,1617.83,45.5387,1619.02,46.463,1,0000000000000000000000000000000000000011,6501.0,138.874,4.0766599999999995,0.08904439999999998,0.0,0.0,1.74836,0.07804519999999998,0.2489024,0.05222853,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,4.0777759552002,-1.0,2336.07635244608,-1.0,2459336.0763524454,-1.0,4.84483253219884,-1.0,0.474914172169507,-1.0,5700.41801563214,-1.0,True,38250.0,13805.0,3.372379,316.5683,0.0191438,0.7872494000000001,4.25049,-3.2902970000000002,0.5583100000000001,-0.930578,45.35156,141.0567,0.3763517,0.0,0.0,2.7438849999999997,0.8564397999999998,3219.323,234.8605,2.036203,6.56245,0.0,7.937247999999999,-0.18380829999999998,1.143535,14,104.2955,14.26025,-0.1731059,2.5248169999999996,0.1379102,2.505276,0.2213253,2.5172470000000002,-0.1836487,2.533937,-0.07774566,2.553579,0.19942720000000005,2.567187,0
00394657039-01,394657039,1,s0001-s0039,2021-08-31,3.76284,2.55279e-06,1656.0,0.00033393699999999997,2458656.0,0.00033393699999999997,0.100002,0.00157169,7.74105,0.25558000000000003,88.71689999999998,0.145118,0.17333800000000002,0.008275869999999998,4.04815,0.024962400000000003,0.380318,0.0716368,11244.1,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.47012489999999996,0.5287089,-0.6172673000000001,0.2186034,26,mandel-agol_geometric_transit_model,True,210.7587,12214.4,14408.84,171.9905,2613.394,1716.175,2471,4922.25,17.3306,0.815192,0.0545864,0.00343353,1660.76,45.5387,1797.83,46.463,1,0000000000000100000000000000100010000001,6979.2,136.465,4.22135,0.08966119999999997,0.17,0.12,1.58746,0.0717136,0.3825139,0.08083944,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,3.762796401977541,-1.0,1656.00976299731,-1.0,2458656.0097629973,-1.0,4.08191402457076,-1.0,0.53394576326097,-1.0,10820.0148130851,-1.0,True,70982.0,20784.0,-0.6655394,-102.8943,-0.0712112,0.7228685999999998,2.92898,-4.75202,0.36803,-0.448634,51.21545,195.1557,3.493174,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,7.367767999999999,0.1176656,1.0197479999999999,195,140.3158,22.24184,-0.09244432,2.5026650000000004,0.1171808,2.506056,0.1492558,2.504755,-0.1193501,2.509554,-0.6927167,2.575082,0.7029231,2.573216,0
00394698182-01,394698182,1,s0001-s0039,2021-08-31,3.7115099999999996,2.55279e-06,1626.15,0.00033393699999999997,2458626.15,0.00033393699999999997,0.102691,0.00157169,9.282919999999999,0.25558000000000003,86.4389,0.145118,0.576583,0.008275869999999998,2.8814599999999997,0.024962400000000003,0.38771100000000003,0.0716368,11418.2,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.5156985,0.1326761,0.1127849,-0.11444160000000002,32,mandel-agol_geometric_transit_model,True,124.9382,10346.21,12321.04,121.764,1366.385,665.3647,2073,2798.9840000000004,13.6865,0.815192,0.048455300000000014,0.00343353,1322.95,45.5387,723.924,46.463,1,0000000000001100000000000001100000000001,5973.0,131.549,4.30614,0.07742509999999997,0.0,0.0,1.22084,0.057236199999999994,0.6046179,0.1114549,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,3.71154856681824,-1.0,1626.144911208,-1.0,2458626.144911208,-1.0,2.85422589748714,-1.0,0.48642806788475,-1.0,10889.2734197803,-1.0,True,81008.0,18215.0,3.313454,316.7339,-0.214293,0.7247458999999999,3.00053,-2.8070880000000002,2.04998,2.7004200000000003,34.849000000000004,109.2869,0.5611693,0.0,0.0,2.184084,0.6760553,2486.571,184.9024,1.7514599999999998,6.074897,0.0,6.57558,-0.24704160000000006,0.9594302,206,86.84304,13.830979999999998,-0.1436614,2.500982,0.37256740000000005,2.503572,0.3993058,2.503237,-0.445654,2.531962,-0.6085229999999999,2.521232,0.7542595999999999,2.524983,0
00394721720-01,394721720,1,s0001-s0039,2021-08-31,1.06907,2.55279e-06,2036.55,0.00033393699999999997,2459036.55,0.00033393699999999997,0.0760918,0.00157169,2.65627,0.25558000000000003,68.3573,0.145118,0.9796760000000002,0.008275869999999998,1.4807700000000001,0.024962400000000003,0.740386,0.0716368,2898.6,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.5295352,0.07836165,0.1882479,-0.14512160000000002,45,mandel-agol_geometric_transit_model,True,31.17257,6859.304,8315.593999999997,28.42501,116.3533,62.68206,1226,1218.74,9.42354,0.815192,0.0210051,0.00343353,1922.97,45.5387,3231.52,46.463,1,0000000000000000000000000001000000000001,5930.0,126.607,4.36195,0.0823954,0.0,0.0,1.13442,0.052261300000000004,0.7399048,0.1444557,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.06906712055206,-1.0,2036.55056457945,-1.0,2459036.55056458,-1.0,1.5154229899811202,-1.0,0.6853366554874051,-1.0,3275.1648866899395,-1.0,True,35038.0,10776.0,1.0012370000000002,93.30606,-0.132444,0.551564,1.3062799999999999,-2.6972169999999998,0.2347,-0.238912,6.5358529999999995,24.39218,0.03455731,0.0,0.0,0.2550385,0.4383571,2112.824,906.3905,-1.69944,0.20875660000000001,1.620816896586809e-128,7.1772339999999994,-0.02973673,1.013811,331,19.36344,1.396624,0.6938628000000001,2.546743,1.4967219999999999,5.947876,1.649734,5.501494999999999,1.330308,2.531536,1.951103,5.738075,2.361466,4.950792,0
00394918211-01,394918211,1,s0001-s0039,2021-08-31,4.37716,2.55279e-06,2337.64,0.00033393699999999997,2459337.64,0.00033393699999999997,0.037415,0.00157169,3.5606800000000005,0.25558000000000003,81.00719999999998,0.145118,0.556571,0.008275869999999998,8.412560000000001,0.024962400000000003,0.440871,0.0716368,1562.17,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6900136,-0.5858984,1.0975219999999999,-0.46885119999999997,12,mandel-agol_geometric_transit_model,True,32.45094,11715.01,14064.76,31.787709999999997,99.11697,7.4565399999999995,2247,2351.69,13.9426,0.815192,0.118781,0.00343353,1162.15,45.5387,431.095,46.463,1,0000000000000000000000000000000000000011,4913.0,122.0,4.438,0.0,0.0,0.0,3.4134800000000003,0.0,1.0,0.0,TIC8.2,Solar,Solar,TIC8.2,Solar,4.3777756690978995,-1.0,2337.63759114105,-1.0,2459337.6375911413,-1.0,7.6861801420551386,-1.0,0.0168284506963177,-1.0,635.4880895477843,-1.0,True,38070.0,18295.0,1.077001,81.39873,-0.390622,0.5321469,1.20643,-2.35871,3.1347,1.83192,7.935060000000001,20.717,1.402884,0.0,0.0,3.250122,2.97784,2412.562,555.8493,0.7556222,2.246522,3.834037569564628e-109,6.880164,0.3895938,0.9171419,12,24.5522,3.951702,-0.5146738000000001,2.5000459999999998,-1.247225,2.586672,1.349244,2.574248,-0.8010186999999998,2.520813,-1.7306419999999998,2.611719,1.907027,2.5959119999999998,0
00396368313-01,396368313,1,s0001-s0039,2021-08-31,3.08984,2.55279e-06,2334.45,0.00033393699999999997,2459334.45,0.00033393699999999997,0.08308129999999997,0.00157169,7.54282,0.25558000000000003,82.87899999999999,0.145118,0.93505,0.008275869999999998,1.7253,0.024962400000000003,0.8626509999999998,0.0716368,5695.33,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6353002,-0.28996059999999996,0.2711461,-0.1032003,17,mandel-agol_geometric_transit_model,True,52.96595,3518.466,4164.839,47.77579,222.907,50.91172,674,752.5299999999999,14.796,0.815192,0.0555395,0.00343353,2248.2,45.5387,6037.52,46.463,1,0000000000000000000000000000000000000011,9401.0,179.581,4.39139,0.0694832,0.0,0.0,1.63132,0.0630352,0.5506181,0.09062681,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,3.089730501174929,-1.0,2334.448302233629,-1.0,2459334.4483022336,-1.0,1.6714129175451002,-1.0,0.585649068539091,-1.0,5465.403578946521,-1.0,True,37965.0,6105.0,2.719218,248.3398,-0.00229674,0.8685669,3.04489,-2.361552,1.01109,1.84581,13.74059,40.84106,0.003060868,0.0,0.0,1.925023,0.7840222,4094.34,409.0172,1.179843,4.439294,0.0,7.003062,0.002332024,0.9861283000000002,18,31.54673,7.177611,0.1125256,2.501871,-0.9108084000000001,2.531217,0.9177331,2.5307779999999998,-0.14165940000000002,2.523898,-1.308591,2.631127,1.316236,2.6299099999999997,0
00398943781-01,398943781,1,s0001-s0039,2021-08-31,3.0524,2.55279e-06,1569.85,0.00033393699999999997,2458569.85,0.00033393699999999997,0.135258,0.00157169,10.1075,0.25558000000000003,89.94329999999998,0.145118,0.00999983,0.008275869999999998,2.62456,0.024962400000000003,0.313614,0.0716368,21613.6,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6387222,-0.3161541,0.719795,-0.35127559999999997,12,mandel-agol_geometric_transit_model,True,242.0178,3836.717,4556.077,237.4086,4727.12,45.857690000000005,899,6277.728,12.9952,0.815192,0.0408715,0.00343353,1135.59,45.5387,393.00699999999995,46.463,1,00000000001000000000000000000000000001,5546.0,108.274,4.53848,0.0749977,0.06,0.02,0.8800690000000001,0.041645800000000004,1.432065,0.25641820000000004,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,3.0523550510406494,-1.0,1569.8597100096301,-1.0,2458569.85971001,-1.0,2.7950353095728397,-1.0,0.636239992545235,-1.0,20589.8640951525,-1.0,True,35458.0,7403.0,2.834813,244.993,-0.0178143,0.6427282,2.46992,-2.722989,0.8416399999999999,-0.446824,91.65080999999999,256.5234,0.03227985,0.0,0.0,1.333236,0.4736232,1886.631,162.05200000000002,0.7035884,4.496329,0.0,7.850333999999999,-0.1157111,1.120383,250,155.6964,29.69973,-0.04187807,2.500391,0.04324474,2.500557,0.06019867,2.500477,0.159094,2.500391,0.41181309999999993,2.500557,0.4414759,2.5005349999999997,0
